time,phase,along_m,cross_m,elevation_m,agl_m,height_ft,ias,eas,groundspeed_kt,pitch,bank,alpha,vy,gamma,gamma_cmd,h_cmd,yoke,roll,rudder,speedbrake,speedbrake_actual,Q,mass,nz,main_wow,nose_wow,gear_cmd,gear0,gear1,gear2,chute,brakes,derotating,local_vy
39.308119,2.000000,-2014.122070,-0.176852,803.984826,106.060501,341.508118,301.869019,301.284119,313.201262,-0.648993,0.121656,6.205534,-20.347666,-7.197511,-7.334848,104.981827,0.058986,-0.000403,0.000448,0.100000,0.100463,1.286720,83461.023438,1.345881,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-19.380615
39.363880,2.000000,-2005.065430,-0.195592,802.857325,104.933060,337.764679,301.683258,301.086243,313.022141,-0.577243,0.123400,6.214586,-20.154968,-7.134092,-7.270748,103.812325,0.059154,-0.000392,0.000445,0.100000,0.100414,1.286797,83461.023438,1.345424,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-19.190641
39.420128,2.000000,-1996.041016,-0.214348,801.730750,103.806595,334.067841,301.494629,300.887756,312.842011,-0.504863,0.125162,6.223722,-19.963011,-7.070864,-7.206865,102.657516,0.059139,-0.000382,0.000441,0.100000,0.100370,1.286781,83461.023438,1.344983,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-18.999178
39.475348,2.000000,-1987.242676,-0.232714,800.635328,102.711136,330.495850,301.308136,300.692810,312.664996,-0.433833,0.126892,6.232582,-19.775743,-7.009123,-7.144576,101.541740,0.059109,-0.000371,0.000438,0.100000,0.100331,1.285830,83461.023438,1.345206,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-18.811157
39.526927,2.000000,-1978.854614,-0.250297,799.621514,101.697403,327.119812,301.133026,300.506042,312.494743,-0.367517,0.128509,6.240920,-19.597483,-6.950310,-7.085181,100.487289,0.059340,-0.000361,0.000435,0.100000,0.100299,1.285678,83461.023438,1.345015,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-18.635933
39.578004,2.000000,-1970.672974,-0.267515,798.626499,100.702347,323.854492,300.958710,300.322815,312.327398,-0.301845,0.130111,6.249207,-19.423767,-6.892951,-7.027239,99.467514,0.059343,-0.000353,0.000432,0.100000,0.100270,1.285692,83461.023438,1.345227,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-18.462641
39.628769,2.000000,-1962.543945,-0.284689,797.646361,99.722183,320.637268,300.784485,300.139771,312.159696,-0.236576,0.131704,6.257463,-19.251217,-6.835935,-6.969662,98.462837,0.059338,-0.000346,0.000429,0.100000,0.100244,1.285748,83461.023438,1.344684,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-18.290607
39.684516,2.000000,-1953.526245,-0.303817,796.580116,98.655960,317.099854,300.591980,299.935486,311.972270,-0.164894,0.133454,6.266569,-19.059971,-6.772687,-6.905780,97.358276,0.059492,-0.000335,0.000425,0.100000,0.100218,1.285966,83461.023438,1.344253,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-18.101955
39.740642,2.000000,-1944.588745,-0.322853,795.517285,97.593033,313.626648,300.397034,299.731720,311.784933,-0.092711,0.135216,6.275761,-18.870550,-6.709988,-6.842456,96.273865,0.059416,-0.000327,0.000422,0.100000,0.100195,1.286075,83461.023438,1.344446,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-17.912222
39.797200,2.000000,-1935.623535,-0.342025,794.457088,96.532791,310.175446,300.199463,299.526062,311.595431,-0.019970,0.136992,6.285035,-18.680603,-6.647057,-6.778926,95.196411,0.059281,-0.000319,0.000419,0.100000,0.100174,1.286049,83461.023438,1.344241,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-17.721235
39.849577,2.000000,-1927.195923,-0.360117,793.484956,95.560623,306.961273,300.015228,299.331421,311.415865,0.047375,0.138636,6.293581,-18.502047,-6.587846,-6.719201,94.192993,0.059438,-0.000312,0.000416,0.100000,0.100156,1.285541,83461.023438,1.344245,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-17.544464
39.906115,2.000000,-1918.140503,-0.379633,792.445997,94.521561,303.539886,299.815430,299.121307,311.221350,0.120059,0.140412,6.302885,-18.310440,-6.524253,-6.655015,93.124992,0.059479,-0.000301,0.000412,0.100000,0.100140,1.285662,83461.023438,1.343360,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-17.354084
39.961841,2.000000,-1909.269897,-0.398825,791.432523,93.508011,300.220734,299.617249,298.914185,311.029326,0.191709,0.142161,6.312097,-18.122965,-6.461974,-6.592129,92.089005,0.059440,-0.000296,0.000409,0.100000,0.100125,1.285845,83461.023438,1.343437,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-17.166716
40.016684,2.000000,-1900.416016,-0.418052,790.445356,92.520767,296.939911,299.421051,298.686584,310.815680,0.262191,0.143958,6.321197,-17.934822,-6.399807,-6.529351,91.065048,0.060182,-0.000337,0.000817,0.100000,0.100112,1.282374,83461.023438,1.349875,0.000000,0.000000,1.000000,0.020510,0.021722,0.013455,0.000000,0.000000,0.000000,-16.981075
40.071669,2.000000,-1891.634766,-0.437199,789.465953,91.541214,293.717499,299.223022,298.405029,310.544996,0.332482,0.145613,6.330673,-17.746792,-6.338734,-6.467071,90.059425,0.061780,-0.000121,0.000825,0.100000,0.100100,1.275793,83461.023438,1.345035,0.000000,0.000000,1.000000,0.043851,0.046442,0.028767,0.000000,0.000000,0.000000,-16.794588
40.125166,2.000000,-1883.122314,-0.455835,788.522873,90.598038,290.623230,299.028259,298.126740,310.276508,0.400691,0.147185,6.340519,-17.566742,-6.280327,-6.406678,89.094032,0.063123,-0.000082,0.000832,0.100000,0.100090,1.274743,83461.023438,1.341998,0.000000,0.000000,1.000000,0.066560,0.070493,0.043665,0.000000,0.000000,0.000000,-16.615448
40.181738,2.000000,-1874.173096,-0.475509,787.536031,89.611038,287.401215,298.819397,297.830353,309.989540,0.472869,0.148856,6.351616,-17.379156,-6.219497,-6.343163,88.089134,0.064333,-0.000048,0.000840,0.100000,0.100080,1.277332,83461.023438,1.338558,0.000000,0.000000,1.000000,0.090574,0.095926,0.059420,0.000000,0.000000,0.000000,-16.427931
40.237716,2.000000,-1865.252441,-0.495201,786.569997,88.644974,284.220795,298.609131,297.531586,309.699518,0.544533,0.150519,6.363402,-17.193802,-6.159395,-6.279818,87.097656,0.065573,-0.000015,0.000847,0.100000,0.100072,1.283000,83461.023438,1.336308,0.000000,0.000000,1.000000,0.114337,0.121093,0.075009,0.000000,0.000000,0.000000,-16.244120
40.288041,2.000000,-1857.316284,-0.512789,785.710329,87.785355,281.417450,298.416809,297.263428,309.438592,0.609278,0.152023,6.374687,-17.029924,-6.106239,-6.223432,86.224174,0.066453,0.000013,0.000852,0.100000,0.100065,1.289885,83461.023438,1.334113,0.000000,0.000000,1.000000,0.135699,0.143718,0.089023,0.000000,0.000000,0.000000,-16.080078
40.340440,2.000000,-1848.842773,-0.531638,784.824054,86.899063,278.451355,298.212921,296.974701,309.157261,0.677079,0.153598,6.387089,-16.855818,-6.049735,-6.163197,85.300453,0.067821,0.000046,0.000857,0.100000,0.100058,1.297927,83461.023438,1.332828,0.000000,0.000000,1.000000,0.157942,0.167275,0.103615,0.000000,0.000000,0.000000,-15.910200
40.397482,2.000000,-1839.883789,-0.551648,783.869362,85.944412,275.345337,297.986542,296.667206,308.856976,0.751435,0.155323,6.401505,-16.672771,-5.990293,-6.099466,84.333809,0.068634,0.000078,0.000861,0.100000,0.100052,1.308562,83461.023438,1.331135,0.000000,0.000000,1.000000,0.182156,0.192920,0.119501,0.000000,0.000000,0.000000,-15.726521
40.451275,2.000000,-1831.456055,-0.570546,782.978712,85.053726,272.451782,297.768433,296.375488,308.571995,0.822120,0.156959,6.415798,-16.501160,-5.934514,-6.039475,83.433868,0.069420,0.000107,0.000863,0.100000,0.100047,1.318420,83461.023438,1.331808,0.000000,0.000000,1.000000,0.204991,0.217104,0.134481,0.000000,0.000000,0.000000,-15.553904
40.501802,2.000000,-1823.368530,-0.588748,782.150607,84.225784,269.700562,297.559662,296.094299,308.296358,0.889012,0.158505,6.429936,-16.336893,-5.881069,-5.981866,82.578812,0.070406,0.000134,0.000865,0.100000,0.100042,1.328672,83461.023438,1.329328,0.000000,0.000000,1.000000,0.226439,0.239820,0.148552,0.000000,0.000000,0.000000,-15.392569
40.558277,2.000000,-1814.368652,-0.609080,781.234700,83.309891,266.668365,297.321594,295.778931,307.987146,0.964402,0.160242,6.446502,-16.154720,-5.821740,-5.917712,81.637123,0.071424,0.000167,0.000867,0.100000,0.100038,1.340429,83461.023438,1.328816,0.000000,0.000000,1.000000,0.250413,0.265209,0.164279,0.000000,0.000000,0.000000,-15.212869
40.614069,2.000000,-1805.590088,-0.628991,780.339878,82.415237,263.740540,297.081482,295.469330,307.683153,1.039536,0.161970,6.463619,-15.977359,-5.763906,-5.855087,80.728577,0.072154,0.000194,0.000868,0.100000,0.100034,1.352116,83461.023438,1.328138,0.000000,0.000000,1.000000,0.274096,0.290292,0.179816,0.000000,0.000000,0.000000,-15.035868
40.668253,2.000000,-1797.015747,-0.648514,779.480338,81.555740,260.909210,296.843536,295.164978,307.384025,1.113127,0.163657,6.480917,-15.804393,-5.707433,-5.793872,79.850677,0.072960,0.000224,0.000869,0.100000,0.100030,1.363317,83461.023438,1.328323,0.000000,0.000000,1.000000,0.297097,0.314652,0.194906,0.000000,0.000000,0.000000,-14.864357
40.725243,2.000000,-1788.083862,-0.668928,778.586389,80.661819,257.989716,296.588104,294.845978,307.070185,1.191157,0.165442,6.499712,-15.624180,-5.648506,-5.730058,78.946159,0.073630,0.000252,0.000870,0.100000,0.100027,1.374339,83461.023438,1.327875,0.000000,0.000000,1.000000,0.321289,0.340273,0.210776,0.000000,0.000000,0.000000,-14.684160
40.780511,2.000000,-1779.277100,-0.689135,777.729305,79.804825,255.140991,296.335602,294.529572,306.758539,1.267423,0.167182,6.518542,-15.446633,-5.590364,-5.667090,78.064301,0.074578,0.000283,0.000871,0.100000,0.100024,1.384833,83461.023438,1.327839,0.000000,0.000000,1.000000,0.344750,0.365121,0.226167,0.000000,0.000000,0.000000,-14.509705
40.836819,2.000000,-1770.439087,-0.709491,776.866072,78.941605,252.311966,296.073303,294.209900,306.443572,1.345708,0.168964,6.538273,-15.268469,-5.531930,-5.603852,77.189262,0.075251,0.000310,0.000872,0.100000,0.100022,1.395008,83461.023438,1.328300,0.000000,0.000000,1.000000,0.368652,0.390436,0.241848,0.000000,0.000000,0.000000,-14.332132
40.893756,2.000000,-1761.569458,-0.729997,776.003430,78.078995,249.503006,295.803192,293.887268,306.125283,1.425438,0.170776,6.558736,-15.089585,-5.473164,-5.540343,76.321129,0.075771,0.000338,0.000873,0.100000,0.100019,1.404766,83461.023438,1.328475,0.000000,0.000000,1.000000,0.392821,0.416033,0.257704,0.000000,0.000000,0.000000,-14.152703
40.950797,2.000000,-1752.601685,-0.750810,775.149522,77.225113,246.693634,295.527588,293.559204,305.801359,1.505854,0.172599,6.579700,-14.908597,-5.413603,-5.476084,75.453590,0.076462,0.000368,0.000872,0.100000,0.100017,1.413992,83461.023438,1.328534,0.000000,0.000000,1.000000,0.417952,0.435425,0.277581,0.000000,0.000000,0.000000,-13.973030
41.001466,2.000000,-1744.622803,-0.769393,774.399660,76.475235,244.220139,295.278870,293.265686,305.511336,1.577709,0.174224,6.598664,-14.747447,-5.360483,-5.418875,74.690353,0.077098,0.000395,0.000865,0.100000,0.100015,1.421717,83461.023438,1.328764,0.000000,0.000000,1.000000,0.440731,0.449536,0.297228,0.000000,0.000000,0.000000,-13.813457
41.057123,2.000000,-1735.905151,-0.789769,773.585599,75.661148,241.546387,294.999969,292.943115,305.192602,1.656998,0.176016,6.618941,-14.569818,-5.301787,-5.356342,73.865723,0.072119,0.000424,0.000850,0.100000,0.100014,1.421511,83461.023438,1.340935,0.000000,0.000000,1.000000,0.465753,0.465035,0.318808,0.000000,0.000000,0.000000,-13.635939
41.113773,2.000000,-1726.932739,-0.810818,772.767127,74.842728,238.825363,294.713409,292.608887,304.862745,1.737189,0.177852,6.638111,-14.383180,-5.239883,-5.291945,73.027115,0.074494,0.000444,0.000831,0.100000,0.100012,1.411775,83461.023438,1.335829,0.000000,0.000000,1.000000,0.491222,0.480811,0.340773,0.000000,0.000000,0.000000,-13.452916
41.171009,2.000000,-1718.060547,-0.831708,771.950708,74.026260,236.166077,294.419281,292.276825,304.534342,1.817913,0.179720,6.657998,-14.201104,-5.179463,-5.228239,72.207970,0.076036,0.000466,0.000808,0.100000,0.100011,1.410054,83461.023438,1.332639,0.000000,0.000000,1.000000,0.516954,0.496751,0.362965,0.000000,0.000000,0.000000,-13.270574
41.227054,2.000000,-1709.344849,-0.852302,771.161398,73.236893,233.583801,294.127228,291.949005,304.209498,1.897021,0.181561,6.678042,-14.023770,-5.120564,-5.165626,71.413040,0.077276,0.000484,0.000783,0.100000,0.100010,1.413427,83461.023438,1.330176,0.000000,0.000000,1.000000,0.542150,0.512358,0.384696,0.000000,0.000000,0.000000,-13.093726
41.282926,2.000000,-1700.521362,-0.873223,770.384422,72.459854,230.999771,293.832245,291.615479,303.878662,1.976162,0.183409,6.698561,-13.845204,-5.061179,-5.102203,70.618134,0.078619,0.000501,0.000756,0.100000,0.100009,1.419514,83461.023438,1.329434,0.000000,0.000000,1.000000,0.567269,0.527918,0.406360,0.000000,0.000000,0.000000,-12.918444
41.337570,2.000000,-1691.945313,-0.893627,769.634032,71.709427,228.517227,293.540100,291.289734,303.555182,2.053952,0.185227,6.719155,-13.672161,-5.003544,-5.040524,69.855026,0.079639,0.000526,0.000729,0.100000,0.100008,1.427247,83461.023438,1.328933,0.000000,0.000000,1.000000,0.591836,0.543135,0.427547,0.000000,0.000000,0.000000,-12.747695
41.392601,2.000000,-1683.471802,-0.913854,768.887817,71.002884,226.092407,293.242279,290.966217,303.233660,2.132747,0.187065,6.740289,-13.501203,-4.946504,-4.979545,69.110237,0.080166,0.000540,0.000701,0.100000,0.100007,1.435696,83461.023438,1.329532,0.000000,0.000000,1.000000,0.616577,0.558460,0.448884,0.000000,0.000000,0.000000,-12.575870
41.449502,2.000000,-1674.566650,-0.935181,768.126275,70.290909,223.574356,292.930756,290.624451,302.893838,2.214697,0.188977,6.762413,-13.321127,-4.886299,-4.915427,68.337364,0.080933,0.000555,0.000672,0.100000,0.100006,1.443978,83461.023438,1.330651,0.000000,0.000000,1.000000,0.642158,0.574306,0.470947,0.000000,0.000000,0.000000,-12.397960
41.505313,2.000000,-1665.934082,-0.955923,767.389222,69.602371,221.162964,292.621765,290.291565,302.562527,2.295527,0.190862,6.784385,-13.146152,-4.827677,-4.853238,67.597778,0.081322,0.000565,0.000644,0.100000,0.100006,1.452034,83461.023438,1.330990,0.000000,0.000000,1.000000,0.667249,0.589849,0.492587,0.000000,0.000000,0.000000,-12.223301
41.555859,2.000000,-1658.059937,-0.974899,766.730189,68.987198,218.989090,292.339081,289.986328,302.258742,2.369097,0.192576,6.804395,-12.986066,-4.773932,-4.796488,66.931435,0.081781,0.000573,0.000618,0.100000,0.100005,1.458282,83461.023438,1.332797,0.000000,0.000000,1.000000,0.689974,0.603925,0.512185,0.000000,0.000000,0.000000,-12.064696
41.613484,2.000000,-1649.235840,-0.996229,765.988718,68.295670,216.582077,292.013611,289.642700,301.916517,2.453330,0.194539,6.827322,-12.806046,-4.713365,-4.732866,66.194077,0.081879,0.000580,0.000590,0.100000,0.100005,1.464768,83461.023438,1.333538,0.000000,0.000000,1.000000,0.715880,0.619972,0.534529,0.000000,0.000000,0.000000,-11.883544
41.668987,2.000000,-1640.481689,-1.017454,765.284487,67.639542,214.224747,291.697113,289.300079,301.575063,2.534790,0.196434,6.849449,-12.626837,-4.652936,-4.669725,65.472343,0.082469,0.000590,0.000562,0.100000,0.100004,1.470018,83461.023438,1.334782,0.000000,0.000000,1.000000,0.740833,0.635429,0.556049,0.000000,0.000000,0.000000,-11.708622
41.719611,2.000000,-1632.726807,-1.036310,764.650710,67.049515,212.162140,291.405823,288.994995,301.270981,2.609317,0.198168,6.869596,-12.467496,-4.599090,-4.613775,64.841133,0.082507,0.000595,0.000538,0.100000,0.100004,1.473759,83461.023438,1.336089,0.000000,0.000000,1.000000,0.763593,0.649527,0.575678,0.000000,0.000000,0.000000,-11.548647
41.776168,2.000000,-1623.966553,-1.057669,763.952304,66.399979,209.861221,291.077789,288.648926,300.925790,2.692771,0.200108,6.892029,-12.286866,-4.537916,-4.550556,64.137291,0.082703,0.000599,0.000511,0.100000,0.100003,1.477054,83461.023438,1.337000,0.000000,0.000000,1.000000,0.789019,0.665277,0.597607,0.000000,0.000000,0.000000,-11.369527
41.827255,2.000000,-1616.114746,-1.076866,763.330236,65.821915,207.825348,290.778839,288.337128,300.614708,2.768284,0.201863,6.912154,-12.124392,-4.482770,-4.493882,63.514713,0.082761,0.000602,0.000488,0.100000,0.100003,1.478925,83461.023438,1.338258,0.000000,0.000000,1.000000,0.811987,0.679504,0.617415,0.000000,0.000000,0.000000,-11.207301
41.877689,2.000000,-1608.409424,-1.095752,762.724309,65.259415,205.851776,290.481598,288.029785,300.307898,2.842911,0.203597,6.931889,-11.964490,-4.428387,-4.438257,62.911369,0.082700,0.000604,0.000465,0.100000,0.100003,1.480124,83461.023438,1.339362,0.000000,0.000000,1.000000,0.834661,0.693549,0.636970,0.000000,0.000000,0.000000,-11.046865
41.934008,2.000000,-1599.668335,-1.117232,762.057311,64.640884,203.642319,290.147278,287.679565,299.958109,2.926286,0.205536,6.953729,-11.782546,-4.366373,-4.375149,62.236053,0.082884,0.000607,0.000441,0.100000,0.100002,1.480681,83461.023438,1.340156,0.000000,0.000000,1.000000,0.856411,0.711512,0.658321,0.000000,0.000000,0.000000,-10.867394
41.985043,2.000000,-1591.728149,-1.136793,761.461701,64.089127,201.662567,289.842102,287.359985,299.638782,3.001840,0.207292,6.973264,-11.616757,-4.309738,-4.317822,61.631020,0.083121,0.000611,0.000421,0.100000,0.100002,1.480066,83461.023438,1.341576,0.000000,0.000000,1.000000,0.870623,0.731300,0.676918,0.000000,0.000000,0.000000,-10.704389
42.041775,2.000000,-1582.976074,-1.158409,760.809502,63.485546,199.510712,289.500031,287.005646,299.284930,3.085768,0.209242,6.994631,-11.433544,-4.247015,-4.254636,60.973392,0.082994,0.000615,0.000403,0.100000,0.100002,1.477962,83461.023438,1.345727,0.000000,0.000000,1.000000,0.886423,0.753297,0.697592,0.000000,0.000000,0.000000,-10.522756
42.099074,2.000000,-1574.251099,-1.180013,760.161260,62.886364,197.397018,289.152618,286.651611,298.930306,3.170381,0.211209,7.015880,-11.250122,-4.184066,-4.191647,60.327477,0.082875,0.000615,0.000386,0.100000,0.100002,1.475457,83461.023438,1.343242,0.000000,0.000000,1.000000,0.902379,0.775514,0.718472,0.000000,0.000000,0.000000,-10.339201
42.149323,2.000000,-1566.474121,-1.199316,759.601501,62.369579,195.539734,288.846130,286.334198,298.612610,3.244452,0.212930,7.034234,-11.086535,-4.127809,-4.135507,59.759880,0.083053,0.000617,0.000374,0.100000,0.100002,1.472888,83461.023438,1.343623,0.000000,0.000000,1.000000,0.916373,0.794997,0.736783,0.000000,0.000000,0.000000,-10.178148
42.200582,2.000000,-1558.616333,-1.218864,759.038890,61.850780,193.688843,288.531525,286.012238,298.290109,3.319875,0.214682,7.052685,-10.921043,-4.070782,-4.078790,59.194183,0.083092,0.000620,0.000362,0.100000,0.100001,1.469923,83461.023438,1.344353,0.000000,0.000000,1.000000,0.930647,0.814872,0.755462,0.000000,0.000000,0.000000,-10.013809
42.252725,2.000000,-1550.733276,-1.238518,758.475286,61.331615,191.858063,288.209900,285.687927,297.965058,3.396435,0.216458,7.071171,-10.754818,-4.013384,-4.021900,58.634533,0.082916,0.000623,0.000352,0.100000,0.100001,1.466655,83461.023438,1.344749,0.000000,0.000000,1.000000,0.945168,0.835090,0.774463,0.000000,0.000000,0.000000,-9.846641
42.309146,2.000000,-1542.119629,-1.260042,757.875307,60.779736,189.887436,287.859894,285.332092,297.608180,3.479085,0.218374,7.090899,-10.573092,-3.950502,-3.959748,58.032021,0.082852,0.000625,0.000343,0.100000,0.100001,1.463212,83461.023438,1.344913,0.000000,0.000000,1.000000,0.960881,0.856966,0.795024,0.000000,0.000000,0.000000,-9.665895
42.365511,2.000000,-1533.357788,-1.281986,757.286179,60.238598,187.915054,287.508453,284.968536,297.243294,3.561444,0.220279,7.110260,-10.388058,-3.886330,-3.896543,57.428795,0.083107,0.000629,0.000334,0.100000,0.100001,1.459302,83461.023438,1.345443,0.000000,0.000000,1.000000,0.976577,0.878821,0.815563,0.000000,0.000000,0.000000,-9.485348
42.417791,2.000000,-1525.549805,-1.301584,756.748923,59.745739,186.184799,287.180603,284.643188,296.916522,3.637627,0.222038,7.127901,-10.223001,-3.828962,-3.840232,56.899437,0.082758,0.000631,0.000327,0.100000,0.100001,1.455298,83461.023438,1.345559,0.000000,0.000000,1.000000,0.991136,0.899091,0.834614,0.000000,0.000000,0.000000,-9.317940
42.472974,2.000000,-1517.064575,-1.322925,756.191419,59.234997,184.333908,286.832733,284.288147,296.559733,3.717784,0.223884,7.146132,-10.043439,-3.766415,-3.779056,56.332920,0.082900,0.000637,0.000321,0.100000,0.100001,1.450373,83461.023438,1.345865,0.000000,0.000000,1.000000,1.000000,0.920488,0.854723,0.000000,0.000000,0.000000,-9.141244
42.525287,2.000000,-1509.078979,-1.343052,755.671946,58.759838,182.619904,286.501556,283.952759,296.222402,3.793543,0.225627,7.163178,-9.874555,-3.707465,-3.721499,55.808094,0.082882,0.000641,0.000315,0.100000,0.100001,1.446152,83461.023438,1.345692,0.000000,0.000000,1.000000,1.000000,0.940771,0.873787,0.000000,0.000000,0.000000,-8.974076
42.576476,2.000000,-1501.397583,-1.362449,755.172148,58.247082,180.996796,286.176331,283.629028,295.896549,3.867462,0.227324,7.179615,-9.712164,-3.650665,-3.666150,55.310883,0.082604,0.000644,0.000311,0.100000,0.100001,1.442165,83461.023438,1.345531,0.000000,0.000000,1.000000,1.000000,0.960619,0.892440,0.000000,0.000000,0.000000,-8.810749
42.626837,2.000000,-1493.686646,-1.381957,754.688642,57.763622,179.392792,285.855164,283.302826,295.567997,3.939979,0.228986,7.195518,-9.549131,-3.593525,-3.610607,54.819275,0.082624,0.000648,0.000306,0.100000,0.100001,1.438046,83461.023438,1.345451,0.000000,0.000000,1.000000,1.000000,0.980146,0.910792,0.000000,0.000000,0.000000,-8.650221
42.677390,2.000000,-1485.984009,-1.401479,754.211478,57.286449,177.815903,285.531525,282.975800,295.238467,4.012560,0.230644,7.211217,-9.386312,-3.536342,-3.555142,54.335709,0.082590,0.000653,0.000302,0.100000,0.100001,1.433738,83461.023438,1.345805,0.000000,0.000000,1.000000,1.000000,0.999747,0.929214,0.000000,0.000000,0.000000,-8.489267
42.729834,2.000000,-1478.150635,-1.421367,753.725131,56.800182,176.238327,285.194458,282.642120,294.901936,4.087619,0.232355,7.227213,-9.220686,-3.478050,-3.498757,53.851639,0.082270,0.000658,0.000295,0.100000,0.100000,1.429093,83461.023438,1.345430,0.000000,0.000000,1.000000,1.000000,1.000000,0.948325,0.000000,0.000000,0.000000,-8.322500
42.783027,2.000000,-1470.047241,-1.441978,753.240836,56.315990,174.634125,284.851410,282.295654,294.552385,4.163496,0.234080,7.243126,-9.049416,-3.417643,-3.440451,53.359055,0.082263,0.000663,0.000283,0.100000,0.100000,1.424128,83461.023438,1.345796,0.000000,0.000000,1.000000,1.000000,1.000000,0.967709,0.000000,0.000000,0.000000,-8.153562
42.834786,2.000000,-1462.133545,-1.462140,752.778267,55.853527,173.094727,284.516510,281.956390,294.209685,4.237079,0.235749,7.258368,-8.882260,-3.358558,-3.383533,52.886024,0.082275,0.000668,0.000266,0.100000,0.100000,1.419535,83461.023438,1.345163,0.000000,0.000000,1.000000,1.000000,1.000000,0.986570,0.000000,0.000000,0.000000,-7.989546
42.886848,2.000000,-1454.316528,-1.482090,752.321608,55.396923,171.600571,284.178528,281.619965,293.869773,4.310855,0.237422,7.273446,-8.717319,-3.300134,-3.327335,52.426548,0.082046,0.000670,0.000246,0.100000,0.100000,1.414894,83461.023438,1.345238,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,-7.824886
42.938354,2.000000,-1446.577637,-1.501872,751.878394,54.953869,170.147507,283.842438,281.285583,293.532027,4.383595,0.239075,7.288007,-8.554116,-3.242201,-3.271726,51.979279,0.081642,0.000667,0.000228,0.100000,0.100000,1.409402,83461.023438,1.348261,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,-7.662052
42.990825,2.000000,-1438.630005,-1.522220,751.435480,54.510937,168.682007,283.499786,280.941833,293.183869,4.457398,0.240753,7.302576,-8.386278,-3.182485,-3.214639,51.527828,0.081551,0.000662,0.000211,0.100000,0.100000,1.404070,83461.023438,1.344801,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,-7.496612
43.041716,2.000000,-1431.036255,-1.541692,751.014235,54.089733,167.307236,283.166626,280.612244,292.850068,4.528724,0.242376,7.316508,-8.226411,-3.125490,-3.160119,51.103943,0.081277,0.000658,0.000196,0.100000,0.100000,1.399373,83461.023438,1.343941,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,-7.336661
43.097586,2.000000,-1422.689819,-1.563125,750.561245,53.636791,165.825058,282.799500,280.248810,292.481800,4.606735,0.244150,7.331474,-8.050792,-3.062739,-3.100225,50.646454,0.081059,0.000656,0.000182,0.100000,0.100000,1.393653,83461.023438,1.343242,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,-7.161360
43.150482,2.000000,-1414.652832,-1.583795,750.141423,53.205578,164.426285,282.451385,279.897675,292.125812,4.680313,0.245820,7.345448,-7.882143,-3.002346,-3.042581,50.214245,0.081083,0.000655,0.000170,0.100000,0.100000,1.388730,83461.023438,1.343201,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,-6.995999
43.203166,2.000000,-1406.846802,-1.603898,749.732026,52.790112,163.094452,282.103699,279.555878,291.778871,4.753346,0.247479,7.359190,-7.718631,-2.943664,-2.986620,49.802273,0.080742,0.000650,0.000160,0.100000,0.100000,1.384086,83461.023438,1.342224,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,-6.831870
43.255104,2.000000,-1398.948853,-1.624264,749.336936,52.404919,161.773773,281.760345,279.208923,291.426591,4.825102,0.249103,7.372533,-7.553494,-2.884269,-2.930027,49.393288,0.080791,0.000651,0.000151,0.100000,0.100000,1.379440,83461.023438,1.341601,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,-6.670530
43.308663,2.000000,-1390.963501,-1.644881,748.938354,52.040173,160.465973,281.405212,278.857117,291.069149,4.898849,0.250768,7.386099,-7.386891,-2.824215,-2.872838,48.987789,0.080604,0.000648,0.000142,0.100000,0.100000,1.374558,83461.023438,1.341551,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,-6.504677
